provincia,nombre1,nombre2,poblacion,superficie,coords,altitud,link,id
Vizcaya,Amorebieta-Etxano,,19529,"5884,48","(43.21819018,-2.73512007)",64,https://www.aemet.es/es/eltiempo/prediccion/municipios/amorebieta-etxano-id48003,48003
Vizcaya,Amoroto,,416,"1306,9","(43.32608979,-2.51299327)",184,https://www.aemet.es/es/eltiempo/prediccion/municipios/amoroto-elexalde-id48004,48004
Vizcaya,Arakaldo,,165,"271,99","(43.15402278,-2.93391223)",138,https://www.aemet.es/es/eltiempo/prediccion/municipios/arakaldo-elexalde-id48005,48005
Vizcaya,Arantzazu,,408,"354,43","(43.15673097,-2.79058946)",95,https://www.aemet.es/es/eltiempo/prediccion/municipios/arantzazu-zelaia-id48006,48006
Vizcaya,Munitibar-Arbatzegi Gerrikaitz,,473,"2431,22","(43.26535778,-2.5919933)",188,https://www.aemet.es/es/eltiempo/prediccion/municipios/munitibar-arbatzegi-gerrikaitz-id48007,48007
Vizcaya,Artzentales,,699,"3679,36","(43.25143423,-3.22045771)",342,https://www.aemet.es/es/eltiempo/prediccion/municipios/artzentales-san-miguel-de-linares-id48008,48008
Vizcaya,Arrankudiaga,,965,"2268,13","(43.17030046,-2.92103826)",112,https://www.aemet.es/es/eltiempo/prediccion/municipios/arrankudiaga-arene-id48009,48009
Vizcaya,Arrieta,,580,"1461,81","(43.34156216,-2.76809082)",205,https://www.aemet.es/es/eltiempo/prediccion/municipios/arrieta-libao-id48010,48010
Vizcaya,Arrigorriaga,,12225,"1624,98","(43.20562043,-2.88839541)",58,https://www.aemet.es/es/eltiempo/prediccion/municipios/arrigorriaga-id48011,48011
Vizcaya,Bakio,,2676,"1658,95","(43.42139025,-2.81421046)",6,https://www.aemet.es/es/eltiempo/prediccion/municipios/bakio-basigo-id48012,48012
Vizcaya,Barakaldo,,101486,"2498,56","(43.29567704,-2.99732045)",35,https://www.aemet.es/es/eltiempo/prediccion/municipios/barakaldo-san-vicente-de-barakaldo-san-bizenti-barakaldo-id48013,48013
Vizcaya,Barrika,,1533,"774,29","(43.40627295,-2.96142439)",74,https://www.aemet.es/es/eltiempo/prediccion/municipios/barrika-elexalde-id48014,48014
Vizcaya,Basauri,,40847,"701,15","(43.23529698,-2.88543426)",64,https://www.aemet.es/es/eltiempo/prediccion/municipios/basauri-arizgoiti-id48015,48015
Vizcaya,Berango,,7217,"873,48","(43.36270659,-2.99104735)",46,https://www.aemet.es/es/eltiempo/prediccion/municipios/berango-id48016,48016
Vizcaya,Bermeo,,16864,"3380,79","(43.42025856,-2.72254057)",19,https://www.aemet.es/es/eltiempo/prediccion/municipios/bermeo-id48017,48017
Vizcaya,Berriatua,,1251,"1920,2","(43.30832374,-2.46862195)",35,https://www.aemet.es/es/eltiempo/prediccion/municipios/berriatua-erribera-id48018,48018
Vizcaya,Berriz,,4580,"2976,95","(43.16900115,-2.57311295)",158,https://www.aemet.es/es/eltiempo/prediccion/municipios/berriz-olakueta-id48019,48019
Vizcaya,Bilbao,,350184,"4134,26","(43.25721957,-2.92390606)",6,https://www.aemet.es/es/eltiempo/prediccion/municipios/bilbao-id48020,48020
Vizcaya,Busturia,,1632,"2022,35","(43.38661629,-2.69709998)",24,https://www.aemet.es/es/eltiempo/prediccion/municipios/busturia-axpe-san-bartolome-id48021,48021
Vizcaya,Karrantza Harana,Valle de Carranza,2803,"13782,43","(43.22242334,-3.35904955)",162,https://www.aemet.es/es/eltiempo/prediccion/municipios/karrantza-harana-valle-de-carranza-concha-id48022,48022
Vizcaya,Artea,,733,"1234,61","(43.13309768,-2.78328121)",125,https://www.aemet.es/es/eltiempo/prediccion/municipios/artea-herriko-plaza-id48023,48023
Vizcaya,Zeanuri,,1245,"6720,44","(43.098176,-2.749646)",403,https://www.aemet.es/es/eltiempo/prediccion/municipios/zeanuri-plaza-id48024,48024
Vizcaya,Zeberio,,1095,"4768,05","(43.14760254,-2.84912327)",121,https://www.aemet.es/es/eltiempo/prediccion/municipios/zeberio-zubialde-id48025,48025
Vizcaya,Dima,,1448,"6240,84","(43.14318127,-2.74738646)",126,https://www.aemet.es/es/eltiempo/prediccion/municipios/dima-ugarana-id48026,48026
Vizcaya,Durango,,30118,"1072,55","(43.16798721,-2.63090395)",118,https://www.aemet.es/es/eltiempo/prediccion/municipios/durango-id48027,48027
Vizcaya,Etxebarri,,11691,"327,23","(43.24590978,-2.89082182)",41,https://www.aemet.es/es/eltiempo/prediccion/municipios/etxebarri-doneztebe-id48029,48029
Vizcaya,Etxebarria,,782,"1783,7045","(43.25414902,-2.47574648)",106,https://www.aemet.es/es/eltiempo/prediccion/municipios/etxebarria-erbera-id48030,48030
Vizcaya,Elantxobe,,347,"180,13","(43.40257777,-2.64015038)",80,https://www.aemet.es/es/eltiempo/prediccion/municipios/elantxobe-id48031,48031
Vizcaya,Elorrio,,7375,"3700,86","(43.12992838,-2.5427476)",183,https://www.aemet.es/es/eltiempo/prediccion/municipios/elorrio-id48032,48032
Vizcaya,Ereño,,260,"1052,37","(43.35604234,-2.62329739)",281,https://www.aemet.es/es/eltiempo/prediccion/municipios/ereno-elexalde-zeeta-id48033,48033
Vizcaya,Ermua,,15847,"646,97","(43.18608445,-2.50233303)",166,https://www.aemet.es/es/eltiempo/prediccion/municipios/ermua-id48034,48034
Vizcaya,Fruiz,,552,"562,45","(43.33030958,-2.78340441)",59,https://www.aemet.es/es/eltiempo/prediccion/municipios/fruiz-aldai-id48035,48035
Vizcaya,Galdakao,,29427,"3147,04","(43.231094,-2.84005)",55,https://www.aemet.es/es/eltiempo/prediccion/municipios/galdakao-kurtzea-id48036,48036
Vizcaya,Galdames,,838,"4441,33","(43.25381878,-3.09770229)",165,https://www.aemet.es/es/eltiempo/prediccion/municipios/galdames-san-pedro-galdames-id48037,48037
Vizcaya,Gamiz-Fika,,1362,"1529,87","(43.32704907,-2.81908692)",55,https://www.aemet.es/es/eltiempo/prediccion/municipios/gamiz-fika-ergoien-id48038,48038
Vizcaya,Garai,,325,"714,94","(43.19233235,-2.60817303)",308,https://www.aemet.es/es/eltiempo/prediccion/municipios/garai-garai-san-migel-id48039,48039
Vizcaya,Gatika,,1665,"1728,68","(43.35882496,-2.8795362)",83,https://www.aemet.es/es/eltiempo/prediccion/municipios/gatika-garai-id48040,48040
Vizcaya,Gautegiz Arteaga,,808,"1354,41","(43.35315359,-2.64924081)",50,https://www.aemet.es/es/eltiempo/prediccion/municipios/gautegiz-arteaga-zelaieta-id48041,48041
Vizcaya,Gordexola,,1697,"4130,01","(43.17987494,-3.06897692)",73,https://www.aemet.es/es/eltiempo/prediccion/municipios/gordexola-sandamendi-id48042,48042
Vizcaya,Gorliz,,5891,"1022,83","(43.41285171,-2.93434507)",33,https://www.aemet.es/es/eltiempo/prediccion/municipios/gorliz-elexalde-id48043,48043
Vizcaya,Getxo,,77770,"1187,27","(43.36274172,-3.0180508)",47,https://www.aemet.es/es/eltiempo/prediccion/municipios/getxo-algorta-id48044,48044
Vizcaya,Güeñes,,6736,"4147,67","(43.21290309,-3.09591381)",78,https://www.aemet.es/es/eltiempo/prediccion/municipios/guenes-id48045,48045
Vizcaya,Gernika-Lumo,,17105,"853,18","(43.31451965,-2.68146436)",34,https://www.aemet.es/es/eltiempo/prediccion/municipios/gernika-lumo-id48046,48046
Vizcaya,Gizaburuaga,,197,"608,99","(43.33081091,-2.53744071)",42,https://www.aemet.es/es/eltiempo/prediccion/municipios/gizaburuaga-eguen-gizaburuaga-id48047,48047
Vizcaya,Ibarrangelu,,629,"1550,05","(43.39208196,-2.6327299)",116,https://www.aemet.es/es/eltiempo/prediccion/municipios/ibarrangelu-elexalde-id48048,48048
Vizcaya,Ispaster,,729,"2298,49","(43.36185888,-2.5442641)",113,https://www.aemet.es/es/eltiempo/prediccion/municipios/ispaster-ispaster-elexalde-id48049,48049
Vizcaya,Izurtza,,252,"436,55","(43.15396814,-2.63980743)",146,https://www.aemet.es/es/eltiempo/prediccion/municipios/izurtza-id48050,48050
Vizcaya,Lanestosa,,253,"114,372","(43.21915613,-3.43887867)",287,https://www.aemet.es/es/eltiempo/prediccion/municipios/lanestosa-id48051,48051
Vizcaya,Larrabetzu,,2037,"2154,36","(43.26002486,-2.79596305)",75,https://www.aemet.es/es/eltiempo/prediccion/municipios/larrabetzu-uria-id48052,48052
Vizcaya,Laukiz,,1227,"810,95","(43.35202538,-2.90710359)",53,https://www.aemet.es/es/eltiempo/prediccion/municipios/laukiz-elexalde-id48053,48053
Vizcaya,Leioa,,32013,"838,63","(43.3279756,-2.98639022)",31,https://www.aemet.es/es/eltiempo/prediccion/municipios/leioa-id48054,48054
Vizcaya,Lemoa,,3504,"1541,53","(43.20454111,-2.77374548)",70,https://www.aemet.es/es/eltiempo/prediccion/municipios/lemoa-id48055,48055
Vizcaya,Lemoiz,,1258,"1891,01","(43.41118975,-2.90220839)",89,https://www.aemet.es/es/eltiempo/prediccion/municipios/lemoiz-urizar-id48056,48056
Vizcaya,Lekeitio,,7317,"179,33","(43.36301895,-2.50296026)",9,https://www.aemet.es/es/eltiempo/prediccion/municipios/lekeitio-id48057,48057
Vizcaya,Mallabia,,1173,"2311,31","(43.189861,-2.529113)",334,https://www.aemet.es/es/eltiempo/prediccion/municipios/mallabia-id48058,48058
Vizcaya,Mañaria,,522,"1758,81","(43.13928032,-2.66003579)",192,https://www.aemet.es/es/eltiempo/prediccion/municipios/manaria-id48059,48059
Vizcaya,Markina-Xemein,,5068,"4532,42","(43.26711735,-2.49812305)",84,https://www.aemet.es/es/eltiempo/prediccion/municipios/markina-xemein-id48060,48060
Vizcaya,Maruri-Jatabe,,978,"1595,73","(43.379455,-2.86732)",15,https://www.aemet.es/es/eltiempo/prediccion/municipios/maruri-jatabe-ergoien-id48061,48061
Vizcaya,Mendata,,380,"2242,85","(43.28097414,-2.64376488)",245,https://www.aemet.es/es/eltiempo/prediccion/municipios/mendata-elexalde-id48062,48062
Vizcaya,Mendexa,,425,"693,46","(43.34652604,-2.48743759)",186,https://www.aemet.es/es/eltiempo/prediccion/municipios/mendexa-zelaia-id48063,48063
Vizcaya,Meñaka,,754,"1248,61","(43.36650837,-2.79848121)",154,https://www.aemet.es/es/eltiempo/prediccion/municipios/menaka-mesterika-id48064,48064
Vizcaya,Ugao-Miraballes,,4148,"525,73","(43.18037434,-2.90160794)",70,https://www.aemet.es/es/eltiempo/prediccion/municipios/ugao-miraballes-id48065,48065
Vizcaya,Morga,,405,"1446,81","(43.29849815,-2.75320178)",211,https://www.aemet.es/es/eltiempo/prediccion/municipios/morga-andra-mari-id48066,48066
Vizcaya,Muxika,,1468,"4987,49","(43.29265819,-2.70905643)",29,https://www.aemet.es/es/eltiempo/prediccion/municipios/muxika-ugartegoikoa-id48067,48067
Vizcaya,Mundaka,,1845,"407,71","(43.4086198,-2.69923821)",8,https://www.aemet.es/es/eltiempo/prediccion/municipios/mundaka-id48068,48068
Vizcaya,Mungia,,17665,"4445,88","(43.35405947,-2.84769658)",27,https://www.aemet.es/es/eltiempo/prediccion/municipios/mungia-id48069,48069
Vizcaya,Aulesti,,657,"2555,77","(43.29697163,-2.56248971)",89,https://www.aemet.es/es/eltiempo/prediccion/municipios/aulesti-id48070,48070
Vizcaya,Muskiz,,7536,"2100,98","(43.32291,-3.12481)",35,https://www.aemet.es/es/eltiempo/prediccion/municipios/muskiz-san-juan-id48071,48071
Vizcaya,Otxandio,,1330,"1239,03","(43.04002109,-2.6547924)",560,https://www.aemet.es/es/eltiempo/prediccion/municipios/otxandio-id48072,48072
Vizcaya,Ondarroa,,8395,"429,53","(43.32083031,-2.42042611)",6,https://www.aemet.es/es/eltiempo/prediccion/municipios/ondarroa-id48073,48073
Vizcaya,Urduña,Orduña,4192,"3359,81","(42.99500697,-3.00709206)",275,https://www.aemet.es/es/eltiempo/prediccion/municipios/urduna-orduna-id48074,48074
Vizcaya,Orozko,,2650,"10239,54","(43.10859972,-2.911961482)",156,https://www.aemet.es/es/eltiempo/prediccion/municipios/orozko-zubiaur-id48075,48075
Vizcaya,Sukarrieta,,331,"190,66","(43.39492446,-2.69599667)",31,https://www.aemet.es/es/eltiempo/prediccion/municipios/sukarrieta-id48076,48076
Vizcaya,Plentzia,,4353,"590,65","(43.40512375,-2.94749406)",21,https://www.aemet.es/es/eltiempo/prediccion/municipios/plentzia-id48077,48077
Vizcaya,Portugalete,,45746,"313,52","(43.31826743,-3.02306964)",53,https://www.aemet.es/es/eltiempo/prediccion/municipios/portugalete-id48078,48078
Vizcaya,Errigoiti,,486,"1652,35","(43.31894643,-2.72514827)",241,https://www.aemet.es/es/eltiempo/prediccion/municipios/errigoiti-id48079,48079
Vizcaya,Valle de Trápaga-Trapagaran,,11975,"1286,35","(43.30496389,-3.03774962)",35,https://www.aemet.es/es/eltiempo/prediccion/municipios/valle-de-trapaga-trapagaran-id48080,48080
Vizcaya,Lezama,,2445,"1629,32","(43.27414931,-2.8323074)",60,https://www.aemet.es/es/eltiempo/prediccion/municipios/lezama-aretxalde-id48081,48081
Vizcaya,Santurtzi,,46069,"886,51","(43.32400824,-3.03869859)",82,https://www.aemet.es/es/eltiempo/prediccion/municipios/santurtzi-id48082,48082
Vizcaya,Ortuella,,8385,"795,98","(43.31042184,-3.05702626)",65,https://www.aemet.es/es/eltiempo/prediccion/municipios/ortuella-id48083,48083
Vizcaya,Sestao,,27452,"357,85","(43.31113782,-3.0066296)",48,https://www.aemet.es/es/eltiempo/prediccion/municipios/sestao-id48084,48084
Vizcaya,Sopela,,14120,"842,58","(43.38033648,-2.98329187)",62,https://www.aemet.es/es/eltiempo/prediccion/municipios/sopela-id48085,48085
Vizcaya,Sopuerta,,2570,"4255,88","(43.2613395,-3.15384888)",88,https://www.aemet.es/es/eltiempo/prediccion/municipios/sopuerta-mercadillo-id48086,48086
Vizcaya,Trucios-Turtzioz,,509,"2599,43","(43.2724303,-3.25648039)",152,https://www.aemet.es/es/eltiempo/prediccion/municipios/trucios-turtzioz-iglesia-la-id48087,48087
Vizcaya,Ubide,,164,"284,28","(43.02254175,-2.68568427)",568,https://www.aemet.es/es/eltiempo/prediccion/municipios/ubide-san-juan-id48088,48088
Vizcaya,Urduliz,,4712,"781,35","(43.37652202,-2.96104831)",76,https://www.aemet.es/es/eltiempo/prediccion/municipios/urduliz-landa-id48089,48089
Vizcaya,Balmaseda,,7722,"2237,36","(43.1962765,-3.19266525)",147,https://www.aemet.es/es/eltiempo/prediccion/municipios/balmaseda-id48090,48090
Vizcaya,Atxondo,,1335,"2324,1","(43.13051163,-2.58455772)",162,https://www.aemet.es/es/eltiempo/prediccion/municipios/atxondo-apatamonasterio-id48091,48091
Vizcaya,Bedia,,1061,"1636,94","(43.20954265,-2.79993623)",68,https://www.aemet.es/es/eltiempo/prediccion/municipios/bedia-elexalde-id48092,48092
Vizcaya,Areatza,,1216,"911,65","(43.12130193,-2.76980093)",140,https://www.aemet.es/es/eltiempo/prediccion/municipios/areatza-id48093,48093
Vizcaya,Igorre,,4337,"1708,78","(43.16481092,-2.77771877)",90,https://www.aemet.es/es/eltiempo/prediccion/municipios/igorre-elexalde-id48094,48094
Vizcaya,Zaldibar,,3045,"1165,2","(43.17178892,-2.5464943)",210,https://www.aemet.es/es/eltiempo/prediccion/municipios/zaldibar-id48095,48095
Vizcaya,Zalla,,8450,"3107,78","(43.2133741,-3.12995548)",92,https://www.aemet.es/es/eltiempo/prediccion/municipios/zalla-mimetiz-id48096,48096
Vizcaya,Zaratamo,,1631,"1018,3","(43.21181803,-2.87342601)",172,https://www.aemet.es/es/eltiempo/prediccion/municipios/zaratamo-id48097,48097
Vizcaya,Derio,,6730,"1015,25","(43.291325,-2.88697)",20,https://www.aemet.es/es/eltiempo/prediccion/municipios/derio-arteaga-id48901,48901
Vizcaya,Erandio,,24530,"1817,01","(43.30288679,-2.975457687)",3,https://www.aemet.es/es/eltiempo/prediccion/municipios/erandio-altzaga-id48902,48902
Vizcaya,Loiu,,2394,"1502,14","(43.3139581,-2.93964386)",27,https://www.aemet.es/es/eltiempo/prediccion/municipios/loiu-zabaloetxe-id48903,48903
Vizcaya,Sondika,,4547,"684,6","(43.29792175,-2.92585198)",27,https://www.aemet.es/es/eltiempo/prediccion/municipios/sondika-basozabal-id48904,48904
Vizcaya,Zamudio,,3275,"1816,69","(43.28476585,-2.86645758)",50,https://www.aemet.es/es/eltiempo/prediccion/municipios/zamudio-arteaga-san-martin-id48905,48905
Vizcaya,Forua,,907,"763,23","(43.3316154,-2.67688483)",6,https://www.aemet.es/es/eltiempo/prediccion/municipios/forua-elexalde-forua-id48906,48906
Vizcaya,Kortezubi,,442,"1186,1","(43.34124315,-2.65598385)",13,https://www.aemet.es/es/eltiempo/prediccion/municipios/kortezubi-enderika-id48907,48907
Vizcaya,Murueta,,319,"562,99","(43.35143893,-2.68171532)",32,https://www.aemet.es/es/eltiempo/prediccion/municipios/murueta-kanpantxua-id48908,48908
Vizcaya,Nabarniz,,246,"1175,95","(43.32141555,-2.58567327)",347,https://www.aemet.es/es/eltiempo/prediccion/municipios/nabarniz-elexalde-id48909,48909
Vizcaya,Iurreta,,3665,"1886,36","(43.17662133,-2.63323875)",112,https://www.aemet.es/es/eltiempo/prediccion/municipios/iurreta-id48910,48910
Vizcaya,Ajangiz,,464,"712,89","(43.30828439,-2.66433285)",37,https://www.aemet.es/es/eltiempo/prediccion/municipios/ajangiz-mendieta-id48911,48911
Vizcaya,Alonsotegi,,2879,"2021,76","(43.24467414,-2.98785093)",32,https://www.aemet.es/es/eltiempo/prediccion/municipios/alonsotegi-id48912,48912
Vizcaya,Zierbena,,1520,"1215,42","(43.34554558,-3.0901373)",84,https://www.aemet.es/es/eltiempo/prediccion/municipios/zierbena-la-cuesta-id48913,48913
Vizcaya,Arratzu,,413,"1005,85","(43.30524234,-2.64115701)",42,https://www.aemet.es/es/eltiempo/prediccion/municipios/arratzu-loiola-id48914,48914
Vizcaya,Ziortza-Bolibar,,404,"1885,5","(43.24945771,-2.54950167)",176,https://www.aemet.es/es/eltiempo/prediccion/municipios/ziortza-bolibar-id48915,48915
Zamora,Abezames,,59,"2326,3771","(41.62553743,-5.4255557)",733,https://www.aemet.es/es/eltiempo/prediccion/municipios/abezames-id49002,49002
Zamora,Alcañices,,1065,"5497,93","(41.69839436,-6.34943716)",806,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcanices-id49003,49003
Zamora,Alcubilla de Nogales,,115,"1367,4763","(42.12775291,-5.92188948)",777,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcubilla-de-nogales-id49004,49004
Zamora,Alfaraz de Sayago,,125,"7301,9272","(41.2274102,-5.98281029)",813,https://www.aemet.es/es/eltiempo/prediccion/municipios/alfaraz-de-sayago-id49005,49005
Zamora,Algodre,,141,"1818,06","(41.56507478,-5.60389315)",661,https://www.aemet.es/es/eltiempo/prediccion/municipios/algodre-id49006,49006
Zamora,Almaraz de Duero,,401,"4560,8053","(41.47409994,-5.91566795)",716,https://www.aemet.es/es/eltiempo/prediccion/municipios/almaraz-de-duero-id49007,49007
Zamora,Almeida de Sayago,,437,"7636,6289","(41.26621011,-6.07550435)",780,https://www.aemet.es/es/eltiempo/prediccion/municipios/almeida-de-sayago-id49008,49008
Zamora,Andavías,,452,"2313,9242","(41.59717549,-5.85617929)",693,https://www.aemet.es/es/eltiempo/prediccion/municipios/andavias-id49009,49009
Zamora,Arcenillas,,428,"1208,0859","(41.45680727,-5.68659088)",697,https://www.aemet.es/es/eltiempo/prediccion/municipios/arcenillas-id49010,49010
Zamora,Arcos de la Polvorosa,,217,"1224,1075","(41.94410524,-5.69876292)",697,https://www.aemet.es/es/eltiempo/prediccion/municipios/arcos-de-la-polvorosa-id49011,49011
Zamora,Argañín,,73,"1264,0054","(41.43887349,-6.21018393)",738,https://www.aemet.es/es/eltiempo/prediccion/municipios/arganin-id49012,49012
Zamora,Argujillo,,230,"2309,1836","(41.31174394,-5.58708952)",769,https://www.aemet.es/es/eltiempo/prediccion/municipios/argujillo-id49013,49013
Zamora,Arquillinos,,119,"1764,0104","(41.71001257,-5.65769302)",673,https://www.aemet.es/es/eltiempo/prediccion/municipios/arquillinos-id49014,49014
Zamora,Arrabalde,,212,"1577,3626","(42.10799415,-5.89316541)",773,https://www.aemet.es/es/eltiempo/prediccion/municipios/arrabalde-id49015,49015
Zamora,Aspariegos,,245,"4215,9701","(41.6735408,-5.59853265)",667,https://www.aemet.es/es/eltiempo/prediccion/municipios/aspariegos-id49016,49016
Zamora,Asturianos,,260,"4259,7308","(42.05186582,-6.48920724)",968,https://www.aemet.es/es/eltiempo/prediccion/municipios/asturianos-id49017,49017
Zamora,Ayoó de Vidriales,,289,"5996,8366","(42.13006374,-6.06571053)",803,https://www.aemet.es/es/eltiempo/prediccion/municipios/ayoo-de-vidriales-id49018,49018
Zamora,Barcial del Barco,,247,"1900,8851","(41.9336618,-5.66394835)",711,https://www.aemet.es/es/eltiempo/prediccion/municipios/barcial-del-barco-id49019,49019
Zamora,Belver de los Montes,,265,"6854,5411","(41.72269295,-5.45204772)",688,https://www.aemet.es/es/eltiempo/prediccion/municipios/belver-de-los-montes-id49020,49020
Zamora,Benavente,,17787,"4511,5758","(42.00172902,-5.68006912)",741,https://www.aemet.es/es/eltiempo/prediccion/municipios/benavente-id49021,49021
Zamora,Benegiles,,304,"2344,66","(41.627677,-5.63510086)",644,https://www.aemet.es/es/eltiempo/prediccion/municipios/benegiles-id49022,49022
Zamora,Bermillo de Sayago,,1007,"18955,172","(41.36577291,-6.11288886)",793,https://www.aemet.es/es/eltiempo/prediccion/municipios/bermillo-de-sayago-id49023,49023
Zamora,La Bóveda de Toro,,699,"5944,8401","(41.34286744,-5.40845798)",697,https://www.aemet.es/es/eltiempo/prediccion/municipios/boveda-de-toro-la-id49024,49024
Zamora,Bretó,,160,"2169,1961","(41.87966614,-5.73882841)",703,https://www.aemet.es/es/eltiempo/prediccion/municipios/breto-id49025,49025
Zamora,Bretocino,,208,"1293,6974","(41.88378974,-5.75467167)",710,https://www.aemet.es/es/eltiempo/prediccion/municipios/bretocino-id49026,49026
Zamora,Brime de Sog,,130,"1793,1468","(42.06113086,-6.04653267)",761,https://www.aemet.es/es/eltiempo/prediccion/municipios/brime-de-sog-id49027,49027
Zamora,Brime de Urz,,106,"1488,332","(42.03750145,-5.87268795)",717,https://www.aemet.es/es/eltiempo/prediccion/municipios/brime-de-urz-id49028,49028
Zamora,Burganes de Valverde,,654,"3303,3169","(41.92162397,-5.78222573)",706,https://www.aemet.es/es/eltiempo/prediccion/municipios/burganes-de-valverde-id49029,49029
Zamora,Bustillo del Oro,,80,"1536,0884","(41.67518552,-5.46255625)",704,https://www.aemet.es/es/eltiempo/prediccion/municipios/bustillo-del-oro-id49030,49030
Zamora,Cabañas de Sayago,,151,"4976,5519","(41.33330409,-5.79167692)",771,https://www.aemet.es/es/eltiempo/prediccion/municipios/cabanas-de-sayago-id49031,49031
Zamora,Calzadilla de Tera,,299,"2723,2798","(41.97875662,-6.08269099)",755,https://www.aemet.es/es/eltiempo/prediccion/municipios/calzadilla-de-tera-id49032,49032
Zamora,Camarzana de Tera,,755,"4761,8656","(41.99506461,-6.02689635)",734,https://www.aemet.es/es/eltiempo/prediccion/municipios/camarzana-de-tera-id49033,49033
Zamora,Cañizal,,445,"3529,0466","(41.16764499,-5.36924835)",785,https://www.aemet.es/es/eltiempo/prediccion/municipios/canizal-id49034,49034
Zamora,Cañizo,,228,"4185,2797","(41.76889892,-5.5019277)",673,https://www.aemet.es/es/eltiempo/prediccion/municipios/canizo-id49035,49035
Zamora,Carbajales de Alba,,506,"5368,8445","(41.65344472,-5.99820048)",751,https://www.aemet.es/es/eltiempo/prediccion/municipios/carbajales-de-alba-id49036,49036
Zamora,Carbellino,,179,"3278,8578","(41.23196021,-6.14622898)",771,https://www.aemet.es/es/eltiempo/prediccion/municipios/carbellino-id49037,49037
Zamora,Casaseca de Campeán,,95,"1224,2728","(41.37444629,-5.7456102)",761,https://www.aemet.es/es/eltiempo/prediccion/municipios/casaseca-de-campean-id49038,49038
Zamora,Casaseca de las Chanas,,381,"1255,7287","(41.43866964,-5.67650658)",709,https://www.aemet.es/es/eltiempo/prediccion/municipios/casaseca-de-las-chanas-id49039,49039
Zamora,Castrillo de la Guareña,,117,"2191,1254","(41.23041247,-5.32558073)",729,https://www.aemet.es/es/eltiempo/prediccion/municipios/castrillo-de-la-guarena-id49040,49040
Zamora,Castrogonzalo,,465,"2502,9425","(41.98999703,-5.60292135)",714,https://www.aemet.es/es/eltiempo/prediccion/municipios/castrogonzalo-id49041,49041
Zamora,Castronuevo,,225,"4809,1531","(41.72160738,-5.54336835)",687,https://www.aemet.es/es/eltiempo/prediccion/municipios/castronuevo-id49042,49042
Zamora,Castroverde de Campos,,272,"6440,1693","(41.96999903,-5.31760163)",701,https://www.aemet.es/es/eltiempo/prediccion/municipios/castroverde-de-campos-id49043,49043
Zamora,Cazurra,,76,"838,9886","(41.41569818,-5.70367864)",727,https://www.aemet.es/es/eltiempo/prediccion/municipios/cazurra-id49044,49044
Zamora,Cerecinos de Campos,,257,"2857,5608","(41.89922243,-5.48290136)",705,https://www.aemet.es/es/eltiempo/prediccion/municipios/cerecinos-de-campos-id49046,49046
Zamora,Cerecinos del Carrizal,,111,"1723,5887","(41.68268122,-5.6517618)",687,https://www.aemet.es/es/eltiempo/prediccion/municipios/cerecinos-del-carrizal-id49047,49047
Zamora,Cernadilla,,119,"3612,3875","(42.02143802,-6.41673139)",906,https://www.aemet.es/es/eltiempo/prediccion/municipios/cernadilla-id49048,49048
Zamora,Cobreros,,568,"7770,0724","(42.07568107,-6.70162377)",1010,https://www.aemet.es/es/eltiempo/prediccion/municipios/cobreros-id49050,49050
Zamora,Coomonte,,198,"1025,456","(42.11561529,-5.81307839)",732,https://www.aemet.es/es/eltiempo/prediccion/municipios/coomonte-id49052,49052
Zamora,Coreses,,1044,"4305,39","(41.54854885,-5.62169245)",645,https://www.aemet.es/es/eltiempo/prediccion/municipios/coreses-id49053,49053
Zamora,Corrales del Vino,,959,"7561,1046","(41.35782006,-5.72518719)",760,https://www.aemet.es/es/eltiempo/prediccion/municipios/corrales-del-vino-id49054,49054
Zamora,Cotanes del Monte,,98,"1482,6515","(41.81789938,-5.29013492)",713,https://www.aemet.es/es/eltiempo/prediccion/municipios/cotanes-del-monte-id49055,49055
Zamora,Cubillos,,300,"2469,5912","(41.57407602,-5.73966299)",666,https://www.aemet.es/es/eltiempo/prediccion/municipios/cubillos-id49056,49056
Zamora,Cubo de Benavente,,116,"3128,6698","(42.12350225,-6.16278736)",808,https://www.aemet.es/es/eltiempo/prediccion/municipios/cubo-de-benavente-id49057,49057
Zamora,El Cubo de Tierra del Vino,,322,"3430,9546","(41.25511045,-5.70957248)",838,https://www.aemet.es/es/eltiempo/prediccion/municipios/cubo-de-tierra-del-vino-el-id49058,49058
Zamora,Cuelgamures,,81,"1467,2865","(41.30697568,-5.65797024)",809,https://www.aemet.es/es/eltiempo/prediccion/municipios/cuelgamures-id49059,49059
Zamora,Entrala,,154,"999,9878","(41.42961243,-5.75679084)",699,https://www.aemet.es/es/eltiempo/prediccion/municipios/entrala-id49061,49061
Zamora,Espadañedo,,111,"7735,4415","(42.11638665,-6.39412907)",1036,https://www.aemet.es/es/eltiempo/prediccion/municipios/espadanedo-id49062,49062
Zamora,Faramontanos de Tábara,,319,5440,"(41.83474695,-5.88864342)",707,https://www.aemet.es/es/eltiempo/prediccion/municipios/faramontanos-de-tabara-id49063,49063
Zamora,Fariza,,495,"9021,28","(41.42006427,-6.27081496)",701,https://www.aemet.es/es/eltiempo/prediccion/municipios/fariza-fariza-de-sayago-id49064,49064
